 0.1220372830292D-17 0.1220372830292D-17-0.5789993342746D-11
 0.9969650076815D-18 0.9969650076815D-18-0.5789937578073D-11
 0.8144553911292D-18 0.8144553911292D-18-0.5789884815149D-11
 0.6653569396139D-18 0.6653569396139D-18-0.5789834863094D-11
 0.5435532299666D-18 0.5435532299666D-18-0.5789787544965D-11
 0.4440475433174D-18 0.4440475433174D-18-0.5789742696613D-11
 0.3627578869142D-18 0.3627578869142D-18-0.5789700165643D-11
 0.2963495388478D-18 0.2963495388478D-18-0.5789659810465D-11
 0.2420982492196D-18 0.2420982492196D-18-0.5789621499436D-11
 0.1977784834415D-18 0.1977784834415D-18-0.5789585110067D-11
 0.1615721247701D-18 0.1615721247701D-18-0.5789550528312D-11
 0.1319938906792D-18 0.1319938906792D-18-0.5789517647909D-11
 0.1078304020588D-18 0.1078304020588D-18-0.5789486369783D-11
 0.8809040752692D-19 0.8809040752692D-19-0.5789456601498D-11
 0.7196411919393D-19 0.7196411919393D-19-0.5789428256756D-11
 0.5878999304650D-19 0.5878999304650D-19-0.5789401254934D-11
 0.4802759104483D-19 0.4802759104483D-19-0.5789375520671D-11
 0.3923541035905D-19 0.3923541035905D-19-0.5789350983471D-11
 0.3205277205983D-19 0.3205277205983D-19-0.5789327577357D-11
 0.2618502478982D-19 0.2618502478982D-19-0.5789305240540D-11
 0.2139145795224D-19 0.2139145795224D-19-0.5789283915119D-11
 0.1747542638670D-19 0.1747542638670D-19-0.5789263546808D-11
 0.1427628387300D-19 0.1427628387300D-19-0.5789244084675D-11
 0.1166279302698D-19 0.1166279302698D-19-0.5789225480917D-11
 0.9527741548077D-20 0.9527741548077D-20-0.5789207690634D-11
 0.7783543560263D-20 0.7783543560263D-20-0.5789190671637D-11
 0.6358647632754D-20 0.6358647632754D-20-0.5789174384257D-11
 0.5194600521266D-20 0.5194600521266D-20-0.5789158791182D-11
 0.4243649893312D-20 0.4243649893312D-20-0.5789143857292D-11
 0.3466785221496D-20 0.3466785221496D-20-0.5789129549516D-11
 0.2832137545744D-20 0.2832137545744D-20-0.5789115836700D-11
 0.2313671738283D-20 0.2313671738283D-20-0.5789102689477D-11
 0.1890118972575D-20 0.1890118972575D-20-0.5789090080151D-11
 0.1544103904158D-20 0.1544103904158D-20-0.5789077982596D-11
 0.5562902725988D+09 0.5523963882174D+12
 0.0000000000000D+00 0.0000000000000D+00
 0.5140518768375D+10 0.3670635078695D+10
 0.0000000000000D+00 0.0000000000000D+00
 0.1192291866113D+09 0.1418979899158D+08 0.1155704168472D+09 0.9447410607957D+08
 0.0000000000000D+00 0.0000000000000D+00 0.0000000000000D+00 0.0000000000000D+00
 0.5179510170423D+08 0.5179510170423D+08 0.1969015835955D+13
 0.0000000000000D+00 0.0000000000000D+00 0.0000000000000D+00
